User Query,Extracted Sentences,Chunk Context,Page,Document,Methods,Fused Score,Semantic Similarity,Final Score,Original Score,Context Score
Does the organization tolerate failure and encourage risk-taking?,"The Company's vibrant institutional culture that celebrates innovation and encourages out-of-the-box thinking has helped it attract more than 1,000+ scientists, engineers and other professionals. | Recognising the importance of agility in an ever-evolving market and industry landscape, the Company prioritises the rapid adoption of new technology and the cultivation of an innovative and entrepreneurial institutional culture.","## Intellectual Capital

Research and innovation to improve lives and accelerate the transition to a net carbon zero future

## HIGHLIGHTS OF FY 2022-23

! [img-232.jpeg](img-232.jpeg)

As a global business leader and a proponent of sustainable and inclusive growth paths, Reliance is deeply invested in honing its innovation prowess and Research and Development (R\&D) capabilities to create a positive impact on people and the planet. Reliance's formidable intellectual capital, underlined by its philosophy of 'We Care', is the force behind the Company's continued success in innovating and inventing transformative solutions to keep Reliance relevant and resilient and help build a self-reliant India. The Company's vibrant institutional culture that celebrates innovation and encourages out-of-the-box thinking has helped it attract more than 1,000+ scientists, engineers and other professionals. This dynamic team brings new thinking to keep the Company ahead of the technology curve, bring world-class products and services to customers responsibly and create holistic value for its stakeholders. ## 1,212

TOTAL PATENTS GRANTED TO RIL AND 30 TILL MARCH 31, 2023

## 171

PATENT APPLICATIONS FILED BY RIL AND 30 IN FY 2022-23

## GOLDEN PEACOCK

INNOVATIVE PRODUCT/SERVICE AWARD - 2022

## FICCI

CHEMICAL AND PETROCHEMICAL AWARD - 2022

## Optimising R\&D Impact

The Reliance R\&D team has invested in advanced systems to optimise the impact of their efforts, including a state-of-the-art intellectual property management system that streamlines and automates various processes across the enterprise. Additionally, the team has integrated an Electronic Lab Notebook (ELN) with the Laboratory Information Management System (LIMS), providing scientists with a platform to store and organise both structured and unstructured data from experiments and procedures. The R\&D team has also

## Innovation and

Technology
Reliance's sustained success in growing value for its stakeholders and embracing transformative opportunities is driven by its commitment to innovation and adaptiveness to change. Recognising the importance of agility in an ever-evolving market and industry landscape, the Company prioritises the rapid adoption of new technology and the cultivation of an innovative and entrepreneurial institutional culture. These efforts have enabled Reliance to remain ahead of the curve and grow holistically. Reliance has witnessed multiple breakthroughs to stride towards its innovation goals in FY 2022-23. During the reporting year, RIL filed a total of 48 patent applications and was granted 100 patents. TII March 31, 2023, a total of 2,344 patents were filed by RIL and 1,035 patents were granted to RIL.",102,ril_pdf_pages_semantic_p102_c0,"BM25, TF-IDF",0.016993087557603686,0.5589004755020142,0.026490532273795747,2.845326493877201,1
Does the organization tolerate failure and encourage risk-taking?,"The Company believes that healthy interpersonal relations create happy organisations. | Reliance strongly emphasises its ""We Care"" philosophy, which is deeply ingrained in the Company's culture.","## Human Capital

Developing empowered and compassionate leaders for shaping New India

## THE GROU
HIGHLIGHTS OF FY 2022-23
! [img-217.jpeg](img-217.jpeg)

Integrated and aligned with national and global standards

UN SDGs
! [img-218.jpeg](img-218.jpeg)

BRSR
! [img-219.jpeg](img-219.jpeg)

The one common, unifying
thread that runs through
everything at Reliance is the
spirit of CARE and EMPATHY
for its employees, customers,
communities and all other
stakeholders. The Company's
rise to become one of the world's
largest and most respected
organisations is a result of the
talent and determination of its
employees. Today, Reliance
is grooming a new generation
of leaders who are driven and
passionate about building
a New India and a better
tomorrow for humanity. The Company believes that
healthy interpersonal relations
create happy organisations. Reliance is committed to
engaging and aligning its
employees to its goals to ensure
that the Company can continue
to create sustainable value for
stakeholders. Reliance strongly emphasises its
""We Care"" philosophy, which is
deeply ingrained in the Company's
culture. The Company's unique care
and compassion-led organisational
culture has powered its unparalleled
success for over four decades. The culture is designed to nurture
achievers who believe in themselves
and the Company's ability to
break new ground, build and grow
paradigm-changing ventures while
always leading with honesty and
integrity. The Company and its
leadership are primarily responsible
for protecting and promoting this
culture by equipping its human
capital with knowledge, experience
and an unwavering commitment to
professional ethics and discipline. ## 2,95,98,180

PERSON-HOURS OF TRAINING
ACROSS THE GROUP

## Management Approach

Reliance is one of India's most
preferred and largest private sector
employers, known for its strong and
equitable human capital strategy. Reliance is committed to creating
a supportive and inclusive work
environment where employees
feel valued, safe, connected, and
treated with respect and empathy. During the year, people manage
trainings were conducted regulari
to better understand and develop
skilbets for building psychol
safewishers and proactively
addressing mental well-being issues. R-Manager, a learning programme,
has been launched to equip first-time
managers with essential people
management skills. Additionally,
various leadership development
programmes like CAP, FUYER,
and STEP UP help to nurture and
empower young leaders, guide
them on internalising the Founder's
Mindset, and build Leadership
Capital in the organisation. Reliance believes diversity gives
an organisation a competitive
edge, encourages innovation and
vibrancy of thought and action.",93,ril_pdf_pages_semantic_p93_c0,"BM25, TF-IDF",0.018000642880102863,0.5194541811943054,0.0273511520883578,2.998118844395004,1
Does the organization tolerate failure and encourage risk-taking?,A company's internal financial control with reference to Consolidated Financial Statements is a process designed to provide reasonable assurance regarding the reliability of financial reporting and the preparation of financial statements for external purposes in accordance with generally accepted accounting principles.,"Those Standards and the Guidance

Note require that we comply with ethical requirements and plan and perform the audit to obtain reasonable assurance about whether adequate internal financial controls with reference to Consolidated Financial Statements was established and maintained and if such controls operated effectively in all material respects. Our audit involves performing procedures to obtain audit evidence about the adequacy of the internal financial controls with reference to Consolidated Financial Statements and their operating effectiveness. Our audit of internal financial controls with reference to Consolidated Financial Statements included obtaining an understanding of internal financial controls with reference to Consolidated Financial Statements, assessing the risk that a material weakness exists, and testing and evaluating the design and operating effectiveness of internal control based on the assessed risk. The procedures selected depend on the auditor's judgement, including the assessment of the risks of material misstatement of the Consolidated Financial Statements, whether due to fraud or error. We believe that the audit evidence we have obtained and the audit evidence obtained by the other auditors of the subsidiary companies, associate companies and joint ventures, which are companies incorporated in India, in terms of their reports referred to in the Other Matters paragraph below, is sufficient and appropriate to provide a basis for our audit opinion on the internal financial controls with reference to Consolidated Financial Statements of the Parent, its subsidiary companies, its associate companies and its joint ventures, which are companies incorporated in India.

## Meaning of Internal Financial Controls with reference to Consolidated Financial Statements

A company's internal financial control with reference to Consolidated Financial Statements is a process designed to provide reasonable assurance regarding the reliability of financial reporting and the preparation of financial statements for external purposes in accordance with generally accepted accounting principles.",206,ril_pdf_pages_semantic_p206_c1,"BM25, TF-IDF",0.017193034238488784,0.4779382348060608,0.02541024267339228,2.7713804128808572,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"## Double Materiality

As a Company that strongly focuses on integrating the key concerns and needs of its stakeholders into its business and sustainability strategy, Reliance has identified double material issues. This will help Reliance evaluate the cross-impact of material issues on the environment and society against its impact on the Company. Double materiality assessment will allow the Company to recognise the impact of material issues holistically and enhance the transparency and breadth of ESG disclosures.

## Material Issue and Associated Capital

Climate Change
Reliance faces several physical and transitional risks related to climate change. Physical risks include climate-related events that can impact the Company's financial stability and value creation capabilities. Transitional risks stem from changes in the energy market as the word progresses towards a more sustainable future and embraces clearer energy forms. Failure to adapt to these changes could lead to decreased profitability and stakeholder value and regulatory penalties.

## $\rightarrow$ PAGE 175

## Managing Environmental Impacts

Effective environmental management is important for Reliance to comply with regulations, avoid legal risks, and maintain a positive reputation. It is, therefore, critical for the Company to assess potential risks associated with its operations and mitigate them by reducing emissions, minimising water use, and preventing waste and pollution. Failure to do so could result in legal action, fines, and reputational damage. Prioritising environmental sustainability demonstrates Reliance's commitment to responsible corporate citizenship, protecting brand reputation and contributing to a more sustainable future.
$\rightarrow$ PAGE 174

## Ecosystem and Biodiversity

Non-compliance with regulations related to land use, greenfield expansions, rehabilitation and redevelopment can expose the Company to regulatory and legal risks. Hence, it becomes imperative for Reliance to work with all stakeholders and address ecosystem and biodiversity issues. $\rightarrow$ PAGE 160

## Waste Management and Circular Economy

The Company generates various forms of waste from the processing and storage of petroleum products. Many of these substances are hazardous to human health and the environment and may be subject to regulations. Reliance CDC unit reduces and recyclies hazardous waste streams and has effective and prompt clean-up and remediation measures to ensure seamless operations. The Company has a structured process to manage decommissioned facilities to reduce regulatory and litigation risks and associated costs.",84,ril_pdf_pages_semantic_p84_c0,"BM25, TF-IDF",0.03279569892473118,0.0,0.03279569892473118,9.833141204201286,2
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"## Risk and Governance

Reliance Risk Management Framework provides consistent, clear and robust framework for managing risks across the group and thus is fundamental to our performance and progress as a company. WE CARE is the one common, unifying thread that runs through everything we do at Reliance. At Reliance, we are continuously working to deliver a sustainable future along with stakeholders. Reliance's integrated risk management helps the group in management of risks at both strategic and operational levels and enables achievement of short and long term business outcomes. It ensures a safe and compliant operating environment, aligned to our values and behaviours.
! [img-178.jpeg](img-178.jpeg)

Laarmidas V.
Merchant

The Company's Risk Management Framework follows the below mentioned risk assessment process and thus allows the management to:

- Identify specific risks and assess the overall potential exposure
- Decide how best to deal with those risks to manage overall exposure
- Allocate resources and actively manage those risks
- Obtain assurance over effectiveness of the management of risks and reporting


## Governance Framework

Reliance's Risk Management Framework is designed to be end-to-end framework for managing and reporting risks from the Group's operations to the Board. The Board provides oversight through various Risk and Executive Committees as below. RISK MANAGEMENT
! [img-179.jpeg](img-179.jpeg)

Further, the company has effectively advanced to ERM 2.0. GRCA platform enables real-time monitoring of risks and controls across three lines of defense. Basis the risk heat map, the minimum levels of oversight, review, escalation and endorsement are adopted from process manager level to the leadership level. Executive Committee provides oversight and governance through Group Operational Risk Committee, Group Financial Risk Committee, Group Audit \& Disclosure Committee, Group Compliance Committee and Group People Committee. For understanding the Company's corporate governance and functioning of the Board and details on Internal Controls, please refer to the Board's Report and Corporate Governance Report. Business Risk and Assurance Committees (BRACs) are headed by Business, Function and Group leadership which meets on a periodic basis for management of Business and Strategic Risks. Business and Functional Leaders ensure safe and reliable incident-free daily operations through identification, mitigation and monitoring of existing and new risks on day to day basis through weekly meetings consisting of all three lines of defense (LOD).",66,ril_pdf_pages_semantic_p66_c0,"BM25, TF-IDF",0.030751173708920186,0.0,0.030751173708920186,3.779016558123124,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"The financial instruments are categorised into three levels based on the inputs used to arrive at fair value measurements as described below:
Level 1: Quoted prices (unadjusted) in active markets for identical assets or liabilities;
Level 2: Inputs other than the quoted prices included within Level 1 that are observable for the asset or liability, either directly or indirectly; and
Level 3: Inputs based on unobservable market data. Valuation Methodology
All financial instruments are initially recognised and subsequently re-measured at fair value as described below:
a) The fair value of investment in quoted Equity Shares, Bonds, Government Securities, Treasury Bills, Certificate of Deposit and Mutual Funds is measured at quoted price or NAV. b) The fair value of Interest Rate Swaps is calculated as the present value of the estimated future cash flows based on observable yield curves. c) The fair value of Forward Foreign Exchange contracts and Currency Swaps is determined using observable forward exchange rates and yield curves at the balance sheet date. d) The fair value of over-the-counter Foreign Currency Option contracts is determined using the Black Scholes valuation model. e) Commodity derivative contracts are valued using available information in markets and quotations from exchange, brokers and price index developers. f) The fair value for level 3 instruments is valued using inputs based on information about market participants assumptions and other data that are available. g) The fair value of the remaining financial instruments is determined using discounted cash flow analysis. h) All foreign currency denominated assets and liabilities are translated using exchange rate at reporting date. B. Financial Risk Management

The company's activities expose it to variety of financial risks: market risk, credit risk, interest rate risk and liquidity risk. Within the boundaries of approved Risk Management Policy framework, the Company uses derivative instruments to manage the volatility of financial markets and minimize the adverse impact on its financial performance. i) Market Risk

Market risk is the risk that the fair value of future cash flows of a financial instrument will fluctuate because of changes in market prices. Market risk comprises three types of risk: interest rate risk, currency risk and other price risk, such as equity price risk and commodity risk. a) Foreign Currency Risk

Foreign currency risk is the risk that the Fair Value or Future Cash Flows of an exposure will fluctuate because of changes in foreign currency rates.",197,ril_pdf_pages_semantic_p197_c1,"BM25, TF-IDF",0.03028233151183971,0.0,0.03028233151183971,3.752153925673618,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"Interest rate risk is managed actively by maintaining an appropriate mix of Fixed and Floating rate liabilities which limits the translation of rise in market interest rates into higher coupon costs of market liabilities. RIL has raised significant amount of fixed rate liabilities over the FY 2022-23 and 2H FY 2021-22. Foreign Exchange (FX) risk arising from the mismatch of foreign currency assets, liabilities and earnings is tracked and managed as per the Internal Risk Management

Framework. A significant portion of the payables and receivables of the Hydrocarbon business are in dollars which minimises the cash flow risk on account of fluctuations in foreign exchange rates. Direct investments are restricted to
Bixed approved select AAA rated
corporates. Debt Mutual Fund investments are managed and monitored based on a Internal Risk Management Framework. ## Insurance -

## Risk Mitigation

Corporate Risk Management philosophy of RIL inter alia deals with protection of unforeseen risks by transferring them to insurers. While buying the protection through insurance, it is always our endeavour to have best possible cover on all risk basis to meet any eventuality which may affect our balance sheet. Risk transfer to insurer through insurance is used as risk management tool for protection of all assets and liabilities arising due to business risks. A thorough examination is made for identification of risk, verification and counter verification is done before arranging risk protection. Selection of partner insurers are done after complete verification and is decided based on their balance sheet strength and solvency rate.

## Looking Ahead

Our commitment to sustainable development goes beyond our operating boundaries. We continuously aim to add value to our stakeholders by improving lives. We are committed to help in bridging the Green Energy divide in India and the world through our New Energy business. We continue to build on our leadership in the O2C business with new capacities and capabilities. 3o is rolling out SG network across India and has developed deep expertise in multiple emerging technologies like AI/ML and blockchain and Mixed Reality. 3o Platforms is blossoming into a global technology player to provide unique digital products and solutions. Reliance Retail has emerged as the fastest growing retailers with the widest and deepest reach in India,
across all product baskets.",72,ril_pdf_pages_semantic_p72_c1,"BM25, TF-IDF",0.029138513513513514,0.0,0.029138513513513514,3.64179957062258,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"| Multiple layers of proactive and reactive controls are adopted for Digital Services to mitigate the vulnerabilities. All systems and security tools are monitored for any cyberattacks via a 2Av7 Security Operations Centre. Continuous Improvement programs are | implemented to improve the maturity and the cyber security posture of the organisation. Additionally, Reliance also ensures that the cyber security posture is validated by third-party experts periodically to obtain additional layers of assurance. |
| :--: | :--: |
| Safety and Operational Risks |  |
| Health, Safety and Environmental (HSE) Risks | Impact on: 1) (1) all businesses |
| Risk Description <br> Managing HSE risks including short term, long-term effects to workforce, assets and public is critical to sustainable and responsible conduct of business operations. These risks may manifest during various phases of facility life cycle and vary in the magnitude depending on the geographic, demographic and regulatory regimes where we operate. Risks may also present themselves through external factors with an impact to company's personnel and assets, like external events in the neighbouring industries and natural calamities. <br> With rapid-changes in the HSE regulatory requirement due to evolving global trends, changes in legal and regulatory framework, ask from investors, and customer awareness, it is compelling to stay abreast of these requirements for smooth operations and business continuity. The health risk is not only restricted to occupational health but also covers mental health of the workforce. The environment regulations are evolving, and becoming stringent for businesses due to risk of global warming and climate change risk. Safety risk is not only restricted to site operations but also require to capture risk across the upstream and downstream supply chain for business continuity. |  |
| Risk Response <br> Reliance's motto of 'Growth is Life' has always been reinforced with our commitment on conducting safe, reliable, compliant and sustainable operations. <br> There has been a continuous endeavour to manage risks across our existing assets at Exploration \& Production, Refining \& Marketing, Petrochemicals, Polyester and other dispersed facilities through world-class HSE management practices. <br> Implementation of advanced technologies like video analytics, robotics, remote-sensing devices for inspection have reduced personnel exposure to hazardous environment. <br> Our People are our critical assets in managing HSE risks.",70,ril_pdf_pages_semantic_p70_c0,"BM25, TF-IDF",0.02871794871794872,0.0,0.02871794871794872,3.5928794879811083,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"! [img-180.jpeg](img-180.jpeg)

## Risk Description

Climate change continues to feature in the top 10 global risks cited by the Global Risk Report 2023. Global warming is having a compounding effect on the climate system, resulting in increased humanitarian challenges and further straining already stretched fiscal balances. For businesses, climate change risks manifests in two broader categories, namely physical and transition risks, as outlined by global frameworks. Physical risks refer to the potential impacts on a company caused by both short-term extreme weather events (acute) and long-term changes in climate patterns (chronic). On the other hand, transition risks pertain to the potential hazards businesses may face as the world transitions to a lower-carbon energy system which includes risks due to policy changes, legal action, technological advancements, shifts in supply and demand, and changes in stakeholder attitudes.

## Physical Risk

Throughout the year, an array of climate change induced weather events was experienced around the globe and in India too. These calamities included extreme weather events like intense heatwaves, cyclones, erratic rainfall, floods, and others, affecting almost every region of the country and causing unprecedented levels of destruction. Having a wide geographical spread, the organisation is susceptible to such erratic weather phenomenon which could cause disruptions in its operations and supply chains, in addition to causing negative impact on the wellbeing of our people and our assets. Additionally, long term changes in climate patterns causing rising temperatures and sea levels may also expose our operations to future impacts of worsening climate change, which can impact our business continuity in certain vulnerable regions.

## Risk Response

Reliance has robust business continuity management plans to manage risks arising from the physical impacts of climate change events. Each business segment after thorough evaluation of risks and its impact, develops these plans to ensure uninterrupted availability or swift recovery of essential business processes, resources and
operations. Regular review and testing are undertaken to ensure the effectiveness. The Global Corporate Security (GCS) team focuses on adopting pre-emptive, de-risking strategies to safeguard and secure operations from disasters, natural calamities, and any other disruptions or incidents at RIL. Digital Services has established an integrated process for Disaster Recovery and Emergency Response to ensure network functionality and uninterrupted customer services.",67,ril_pdf_pages_semantic_p67_c0,"BM25, TF-IDF",0.028309409888357256,0.0,0.028309409888357256,3.5876849170300886,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"## THE RELIANCE WAY TO MENTAL WELL-BEING

! [img-222.jpeg](img-222.jpeg)

Employee Assistance Programme (EAP) The Reliance Employee Assistance Programme (EAP) provides preventative and remedial mental health and counselling services for employees and family members to ensure their psychological wellbeing. Employees or their family members can reach out to the Company's EAP partner - via email, phone, or through the 3oHealthHub app for confidential services that are free of cost. The usage of EAP has increased by 33\%, with a particular uptick in the Stress Control Online programme, a coach-guided resilience-building intervention designed to help employees cope with stress using a preventative and early intervention approach. ## Mental Health First Aiders (MHFA) Selected employees have been certified as MFHAs to act as the first point of contact for people with mental health issues or experiencing emotional distress. People Manager's Guide to employee well-being
The Company has published a guide for managers to have empathy-led conversations about stress and mental health challenges with their peers and teams.
! [img-223.jpeg](img-223.jpeg)

## World Mental Health Day

To mark World Mental Health Day 2022, the R-Swastbya team organised week-long activities to educate employees on the importance of mental health.

## Addressing Lifestyle Diseases

Periodic Medical Examination (PME) The Periodic Medical Examination (PME) cycle was made available
for employees and their spouses across India in the reporting year post removal of COVID related restrictions. PME reports generated and documented as part of Reliance Health Management System (HMS) facilitate targeted interventions for individuals and groups. Employees are subjected to health risk assessments, and appropriate measures are taken to prevent any medical complications.

## Diabetes Control Mission

This mission has been conceptualised to address the challenges faced by prediabetics (those with a deviation in blood sugar level but not yet diagnosed) and uncontrolled diabetics by introducing a series of interventions related to dietary modifications, lifestyle habits changes and improving mental wellbeing to add healthy years to life.

## Workplace Nutrition

R-Swastbya encourages colleagues to adopt a healthier lifestyle by providing Healthy Thali, which encourages the consumption of millets and promotes a no-sugar diet. For the convenience of employees, the Company has launched a digital recipe book called ""Plate full of Goodness"", which contains various nutritious recipes.

## Monthly Health Programmes

A monthly calendar of health programmes has been created for better planning and execution.
!",95,ril_pdf_pages_semantic_p95_c0,"BM25, TF-IDF",0.02815814850530376,0.0,0.02815814850530376,5.751149531615525,2
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"of the Company's philosophy on CSR initiatives. The Company through its various CSR initiatives, has aligned with various national priority initiatives including the Gram Libby Se Bharat Libby Abhiyan, Unnat Bharat Abhiyan, Swachh Bharat Abhiyan, POSHAN Abhiyan, Sal Shakir Abhiyan, Sabki Yojana Sabka Vikas, Skill India Mission Har Ghar Tiianga campaign, Digital India and Doubling Farmers' Income. The CSR initiatives of the Company have won several awards including Golden Peacock Award for Corporate Social Responsibility 2022, Best CSR at Digital Enabler Award, Economic Times Best Healthcare Brand Awards 2022 for Sir H. N. Reliance Foundation Hospital, FE Healthcare Summit \& Awards 2022, Times Health Leaders Awards 2022 for Sir H. N. Reliance Foundation Hospital, Olive Crown Award for green initiatives by Reliance Foundation and Socio CSR Award for Reliance Foundation's video film on women and technology, among others. The CSR policy, formulated by the Corporate Social Responsibility and Governance (CSR&EC) Committee and approved by the Board, continues to be unchanged. The policy can be accessed at https://www.rlc.com/ DownloadFiles/IffStatutory/CSRPolicy.pdf. During the year under review, the Company spent $¥ 744$ core ( $2.01 \%$ of the average net profits of the preceding three financial years), towards identified and approved CSR initiatives covered under Schedule VII of the Companies Act 2013, directly/ through the implementing agencies. The Annual Report on CSR activities including summary of impact Assessment Report is annexed and marked as Annexure II to this Report. ## Risk Management

The Company has a structured Group Risk Management Framework, designed to identify, assess and mitigate risks appropriately. The Risk Management Committee has been entrusted with the responsibility to assist the Board in:
a) overseeing and approving the Company's enterprise wide risk management framework
b) ensuring that all material Strategic and Commercial risks including Cybersecurity, Safety and Operations, Compliance, Control and Financial risks have been identified and assessed; and
c) ensuring that all adequate risk mitigation measures are in place, to address these risks. Further details on the risk management activities including the implementation of risk management policy, key risks identified and their mitigations are covered in Management Discussion and Analysis section, which forms part of the Annual Report.

## Internal Financial Controls

The key internal financial controls have been documented, automated wherever possible and embedded in the respective business processes. Assurance to the Board on the effectiveness of internal financial controls is obtained through 3 Lines of Defence which include:
a)",142,ril_pdf_pages_semantic_p142_c0,"BM25, TF-IDF",0.027583600982429624,0.0,0.027583600982429624,3.518815427891701,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"In accordance with the risk management policy, the Company enters into various transactions using derivatives and uses over-the-counter as well as Exchange Traded Futures, Options and Swap contracts to hedge its commodity and freight exposure. d) Credit Risk

Credit risk is the risk that a customer or counterparty to a financial instrument fails to perform or pay the amounts due causing financial loss to the company. Credit risk arises from company's activities in investments, dealing in derivatives and receivables from customers. The Company ensure that sales of products are made to customers with appropriate creditworthiness. Investment and other market exposures are managed against counterparty exposure limits. Credit information is regularly shared between businesses and finance function, with a framework in place to quickly identify and respond to cases of credit deterioration. The company has a prudent and conservative process for managing its credit risk arising in the course of its business activities. Credit risk is actively managed through Letters of Credit, Bank Guarantees, Parent Company Guarantees, advance payments and factoring if forfeiting without recourse to the company to avoid concentration of risk. The company restricts its fixed income investments to liquid securities carrying high credit rating. (e) Liquidity Risk

Liquidity risk arises from the Company's inability to meet its cash flow commitments on the due date. The company maintains sufficient stock of cash, marketable securities and committed credit facilities. The company accesses global and local financial markets to meet its liquidity requirements. It uses a range of products and a mix of currencies to ensure efficient funding from across well-diversified markets and investor pools. Treasury monitors rolling forecasts of the company's cash flow position and ensures that the company is able to meet its financial obligation at all times including contingencies. The company's liquidity is managed centrally with operating units forecasting their cash and liquidity requirements. Treasury pools the cash surpluses from across the different operating units and then arranges to either fund the net deficit or invest the net surplus in a range of short dated, secure and liquid instruments including short-term bank deposits, money market funds, reverse repos and similar instruments. The portfolio of these investments is diversified to avoid concentration risk in any one instrument or counterparty. | Particulars * | |  |  |  |  |  | (if in crore)",198,ril_pdf_pages_semantic_p198_c1,"BM25, TF-IDF",0.027526395173453996,0.0,0.027526395173453996,3.5333306881950777,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"Summary of independent Impact Assessment studies conducted Year 2022-23

## 1. Dhirubhai Ambani Scholarship <br> Programme <br> Impact Assessment Agency - 4th Wheel Social Impact

1. Background

Established in 1996, the Dhirubhai Ambani Scholarship (DAS) programme assists mertonious students of standard 4 th to pursue college education in the stream of their choice across 28 states and 5 Union Territories. The scholarship provides financial support to cover various aspects of a student's college education. These include tuition fees, transportation costs, accommodation expenses, as well as expenses related to books, stationery \& other academic necessities. DAS programme serves as a valuable resource for mentonious students, helping them to access quality education and pursue their chosen academic disciplines and plays a crucial role in promoting educational opportunities and fostering talent across the nation. 2. Objective

To evaluate the impact of the DAS programme. 3. Key findings
3.1 Scholars

- Of all the scholars reached through the project, 70\% were engaged in studies and 24\% were in employment.
- More than 50\% of the scholars reached through the project were either
pursuing graduation in medical science or engineering.
3.2 Impacts on Scholars' Households
- $87 \%$ of the employed scholars contribute their salaries to household income and better quality of life
- On average, the employed scholars contribute INR 30,000/ per month to their families and $25 \%$ of their total earnings to their siblings' education. 3.3 Impact on Scholars Organizations
- $36 \%$ of the employed scholars have contributed to improving their respective organizational processes or functions.
- $11 \%$ of the employed scholars played a leading role in developing an innovative product in their respective organizations. 2. CSR Initiatives at Silvassa Business Site

## Impact Assessment

Agency - Sustainable
Outcomes Private Limited

## 1. Background

Reliance Foundation (RF) has been working at the Silvassa site of the Company towards improving the nutritional and educational status of children below 5 years, overall health delivery systems and developing institutional capacities. These are closely aligned with a range of Sustainable Development Goals (SDGs), particularly SDGs 1, 2, 3, 4, 6, 8 and 17

The project is reaching out annually to approximately 16,035 beneficiaries comprising a) 735 children below 5 years of age through 27 Anganwadi Centres (AWCs); b) 1,900 school children through programmes on safety; and c) another 14,000 children through various healthrelated interventions. ## 2.",146,ril_pdf_pages_semantic_p146_c0,"BM25, TF-IDF",0.02736726874657909,0.0,0.02736726874657909,4.878266318349623,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,The Company also takes conscious measures to enhance the capabilities of its partners and suppliers to broaden growth opportunities for them. Reliance stage focused on encouraging its suppliers and partners to embrace sustainable sourcing practices to minimise the environmental impact of the Company's operations and that of its value chain. Reliance's unstinting support for community developmental imperatives will aim to empower and enrich many more community members so they can become equal partners and contributors to the nation's success and secure a sustainable future for themselves and India. Strengthening its social and relationship capital through trust-led and transparent stakeholder engagement will continue to be critical to help Reliance achieve long-term sustainable success.,112,ril_pdf_pages_semantic_p112_c3,"BM25, TF-IDF",0.027056277056277056,0.0,0.027056277056277056,4.820466500355137,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"| - | 378 |  | (12) | Other Current Assets / Liabilities |  |
| Firm Commitments for sale of products |  | | 94 | - | | 57 | Other Current Assets |  |
| Inventories |  | | 14,872 | - |  | (338) | Inventories |  |
| As at 31* March, 2022 |  |  |  |  |  |  |  |  | | Interest Rate Risk |  |  |  |  |  |  |  |  |
| Fixed rate borrowings |  |  | - | 7,777 |  | 48 | Non-Current Borrowings |  |
| Commodity Price Risk |  |  | - | 1,010 |  | (943) | Other Current Assets / Liabilities |  |
| Firm Commitments for purchase of feedstock and height | |  | - | 1,010 |  | (943) | Other Current Assets / Liabilities |  |
| Firm Commitments for sale of products |  | | 2,114 | 231 |  | 2,301 | Other Current Assets |  |
| Inventories |  | | 10,484 | - |  | (301) | Inventories |  |

B. Cash Flow Hedge

Hedging Instruments

| Particulars | Nonirival Value | Carrying amount Assets Liabilities | Changes in Fair Value | Hedge Maturity | Line Item in Balance Sheet |
| :--: | :--: | :--: | :--: | :--: | :--: |
| As at 31* March, 2023 |  |  |  |  |  | | Foreign Currency Risk |  |  |  |  |  | | Foreign Currency Risk Components - Trade Payable | 23,839 | - | 24,651 | (812) | 30* June, 2023 to 31* March, 2026 |
| Foreign Currency Risk Components - Borrowings | 1,22,082 | - | 1,35,844 | (10,217) | 30* June, 2023 to 31* March, 2033 |
| As at 31* March, 2022 |  |  |  |  |  |
| Foreign Currency Risk |  |  |  |  |  |
| Foreign Currency Risk Components - Trade Payable | 22,301 | - | 22,738 | (437) | 1* April 2022 to 31* March 2025 |
| Foreign Currency Risk Components - Borrowings",245,ril_pdf_pages_semantic_p245_c1,"BM25, TF-IDF",0.026875901875901876,0.0,0.026875901875901876,3.547624908813637,1
Does the organization tolerate failure and encourage risk-taking?,No relevant sentences found,"Reliance's risk management enables effective management of all categories of risks in a shared language understood by all levels across the Group, from the Board room to front line. Reliance's risk management is agile for course correction and is scalable to support new businesses and ventures.",72,ril_pdf_pages_semantic_p72_c2,"BM25, TF-IDF",0.026687875574407917,0.0,0.026687875574407917,3.483811823005554,1
