User Query,Subqueries,Extracted Sentences,Chunk Context,Page,Document,Methods,Subqueries Used,Fused Score,Semantic Similarity,Final Score,Original Score,Context Score
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Reliance has outlined a detailed roadmap focusing on developing green energy and sustainable materials and implementing next-generation carbon capture, utilisation and storage technologies to achieve a Net Carbon Zero by 2035. | Reliance has identified several key areas to achieve its Net Carbon Zero target, including transition from fossil fuels to renewable sources, maximising sustainable materials and chemicals as part of its portfolio, and adopting carbon fixation, capture, and utilisation technologies. | Reliance is also looking to convert crude to chemicals based on the Company's proprietary Multizone Catalytic Cracking (MICC) technology. | As part of its strategy to create the world's largest fully integrated green energy manufacturing ecosystem, Reliance is setting up the Dhirubhai Ambani Green Energy Giga Complex in Jammagar to develop photovoltaic panels, energy storage, Green Hydrogen, and fuel cell systems.","75,000$ more to build a comprehensive ecosystem for New Energy and New Materials in India. Reliance is prepared to double this investment to scale up the manufacturing ecosystem. The Company has a vision to become one of the world's leading New Energy and New Materials companies. New Energy from harnessing solar and green hydrogen value chains presents a multirhitiondollar opportunity for India and the world. ## Decarbonisation Strategy

Reliance has outlined a detailed roadmap focusing on developing green energy and sustainable materials and implementing next-generation carbon capture, utilisation and storage technologies to achieve a Net Carbon Zero by 2035. Reliance has identified several key areas to achieve its Net Carbon Zero target, including transition from fossil fuels to renewable sources, maximising sustainable materials and chemicals as part of its portfolio, and adopting carbon fixation, capture, and utilisation technologies. Reliance is also looking to convert crude to chemicals based on the Company's proprietary Multizone Catalytic Cracking (MICC) technology. More on the Net Carbon Zero strategy is available on a page
trade of showcased Reliance's dedication to creating a more sustainable future and its commitment to reducing its impact on the environment. ## Energy Transition to New Energy Solutions

As part of its strategy to create the world's largest fully integrated green energy manufacturing ecosystem, Reliance is setting up the Dhirubhai Ambani Green Energy Giga Complex in Jammagar to develop photovoltaic panels, energy storage, Green Hydrogen, and fuel cell systems. The Company is also building a Giga Factory for Power Electronics to link the entire green energy value chain and design and manufacture affordable, reliable power electronics and software systems that meet global performance, safety, and reliability standards through partnerships with leading companies worldwide. Reliance is one of the largest producers of Grey Hydrogen globally. It has entered into a partnership with Stiesdal to reduce manufacturing costs and commercialise the latter's Pressurised Alkaline Electrolyser technology. Furthermore, the Company is in advanced discussions with other leading electrolyser technology providers to establish a giga-scale electrolyser manufacturing facility in Jammagar. Reliance aims to leverage its engineering expertise, operational excellence, and experience in efficient seawater desalination and draw on the technological innovations of Stiesdal to develop Green Hydrogen at the lowest cost possible. The Company's goal is to commence transition from Grey Hydrogen to Green Hydrogen by 2025 after establishing cost and performance targets.",88,ril_pdf_pages_semantic_p88_c2,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.04884855088696784,0.509402334690094,0.07373211675501712,2.6865831891374974,1
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Reliance is making significant progress in developing the Chirudhai Ambars Green Energy Giga Complex, which spans 5,000 acres in Jamnagar. | Reliance has invested in and formed partnerships with leading companies in the fields of solar power, batteries and electrolyzers. | These investments and partnerships will provide Reliance access to unique technology know-how and talent, enabling the Company to drive a disruptive transformation in the New Energy sector globally.","## Clean Energy Transition

In 2021, Reliance announced an investment of $\$ 75,000$ croie in building its New Energy business, led by the belief that large organisations have a responsibility to solve the biggest and most complex problems facing humanity. The investment will fund the setting up of Giga factories to manufacture and integrate critical components of the New Energy ecosystem, which will be one of the world's largest such integrated renewable energy manufacturing facilities. Reliance is making significant progress in developing the Chirudhai Ambars Green Energy Giga Complex, which spans 5,000 acres in Jamnagar. This progress is a reflection of the Company's strategy to establish Giga factories to realise its vision for the New Energy business. Reliance is on track to create a fully integrated manufacturing ecosystem, complete with secure and self-sufficient supply chains. The Company has invested in and formed partnerships with leading
companies in the fields of solar power, batteries and electrolyzers. These investments and partnerships will provide Reliance access to unique technology know-how and talent, enabling the Company to drive a disruptive transformation in the New Energy sector globally. (3) Solar Photovoltaic Giga Factory Reliance acquired a 100\% state in REC Solar, a global leader with more than 25 years of experience in the industry. REC provides the highest efficiency solar panels with Heterojunction Technology (HOT). Reliance targets to increase the H3T module efficiency to $26 \%$ by 2026 from the current $23 \%$ and further improve it to $28 \%$ through innovations like perovskite-tandem cell technology. The Company also aims to extend the life of PV modules from 20 to 50 years. Reliance's 10 GW solar PV cell and module factory at Jamnagar, based on REC technology, will commence production by 2024. The Company aims to scale the plant to 20 GW annual capacity in a phased manner by 2026.
! [img-190.jpeg](img-190.jpeg)
! [img-191.jpeg](img-191.jpeg)
manufacturing facility by 2024. Reliance plans to further scale this capacity to 50 GWh annually by 2027. (4) Electrolyser Giga Factory
Reliance is among the largest global producers of Grey Hydrogen. The Company has partnered with Stiesdal to reduce costs and commercialise their Pressursed Alkaline Electrolyser technology. Additionally, Reliance is in advanced talks with other leading electrolyser technology players globally to establish a Giga-scale electrolyser manufacturing facility in Jamnagar.",78,ril_pdf_pages_semantic_p78_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.07438499486949404,0.5073969960212708,0.11212771781533296,6.418547083516261,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Precision fermentation based synthetic biology solutions are being tapped by Reliance to produce niche nutritional products and other materials. | Spider Silk Protein: Reliance Spider silk protein, a biopolymer, is an emerging product capable of replacing chemical alternates sustainably in the personal care products industry. | Computational Biology: In-silico models were developed for modification and recombinant construction of DNA to foster innovation related to synthetic biology.","Precision fermentation based synthetic biology solutions are being tapped by Reliance to produce niche nutritional products and other materials. Some of these include:

## B-BADI. Reliance bio-available vegan iron protein molecule (R-BAG) has

the potential to cure anaemia and protein deficiency efficiently. This solution is currently being scaled up and has been demonstrated to be safe for human consumption. ## Spider Silk Protein: Reliance

Spider silk protein, a biopolymer, is an emerging product capable of replacing chemical alternates sustainably in the personal care products industry. Production of the protein is currently being scaled up. ## Key R8D Projects Aligned with the SDGs

! [img-236.jpeg](img-236.jpeg) ## Al-based algorithm

understanding and modifying proteins to improve taste, folding and anti-microbial properties for various applications in next-gen food, feed, personal care and bio-materials. ## Computational Biology: In-silico

models were developed for modification and recombinant construction of DNA to foster innovation related to synthetic biology. The platform has also created one of the largest industrial algae genome databases to fast-track synthetic biology innovations. ## Key R8D Projects Aligned with the SDGs

! [img-237.jpeg](img-237.jpeg)

## R8D Projects

Reliance Super Protein

Reliance Super Protein, Reliance Nanocellulose, Reliance BAGI, Reliance Spider Silk Protein

Fuel Cells for Distributed Energy Supply, RCAT HTL technology
Catalytic Gasification, Catalytic Pyrolysis of mixed plastic waste to stable oil, Multizone Catalytic Cracking, Bioplastic and Sustainability Products and Technology Development, PET-based fabric Recycling Fuel Cells for Distributed Energy Supply, Bioplastic and Sustainability Products and Technology Development

Reliance Nanocellulose, Catalytic Gasification, Fuel Cells for Distributed Energy Supply, Catalytic Pyrolysis of mixed plastic waste to stable oil, Bioplastic and Sustainability Products and Technology Development, PET-based fabric Recycling, Recycling of Waste Polyester
Catalytic Gasification, Fuel Cells for Distributed Energy Supply, RCAT HTL technology
Catalytic Pyrolysis of mixed plastic waste to stable oil, Recycling of Waste Polyester

## PHA Bioplastics: A project to develop

and commercialise 100\% biobased, biodegradable and compostable PHA (polyhydroxyalkanoates) bioplastics in an engineered microbial platform from renewable carbon feedstocks is underway. The engineered microbes have produced two types of PHAs with the potential to substitute PE (polyethylene) and PP (polypropylene). The engineered microbes are being tested at a litre-scale fermenter to produce PHAs for applications. ## The World's First Sustainable Energy Farm for Algae Cultivation

The Reliance R8D team drew on its understanding of photosynthesis and engineered a unique pond design that incorporates light and dark cycles.",104,ril_pdf_pages_semantic_p104_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.06477232778607114,0.49838101863861084,0.09705362648768728,5.52943334963185,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Swaasa (A brand of Salcit Technologies) uses the smartphone to detect deadly lung diseases early, thereby allowing hospitals and clinics to save countless lives. ## MERAQUI | Meraqui alleviates the challenges of recruiting, onboarding, and managing grey and blue-collared contract workers for large enterprises with a 'workforce-as-a-service' platform. | GMetriXR, Gmetri's flagship product, was utilised to develop the Metaverse experience for Reliance's 45"" AGM.","It won the prestigious 'Gartner Cool Vendor 2022' award for demonstrated ability to create disruptive technology that delivers tangible value to customers. ## Salcit Technologies

Swaasa (A brand of Salcit Technologies) uses the smartphone to detect deadly lung diseases early, thereby allowing hospitals and clinics to save countless lives. ## MERAQUI

Meraqui alleviates the challenges of recruiting, onboarding, and managing grey and blue-collared contract workers for large enterprises with a 'workforce-as-a-service' platform. It is built to manage the entire hie-to-reline life cycle. Healthcare company Swaasa has developed a smartphone application that detects lower respiratory tract infections. It won the Anjani Mashelkar Inclusive Innovation Award 2022, which recognises prototype innovations or commercialised products/services. In addition to a cash prize of $\mathbf{f t}$ lakh, the award also grants access to global mentors, customers, and healthcare partners. ## GMetrixR

GMetriXR, Gmetri's flagship product, was utilised to develop the Metaverse experience for Reliance's 45"" AGM. It allowed users to virtually navigate through a lounge and interactively explore the company's business highlights for FY 2021-22 by entering various virtual rooms.",18,ril_pdf_pages_semantic_p18_c2,"BM25, TF-IDF","SQ1, SQ3",0.05702506640219449,0.4961976408958435,0.08532076982289223,6.477900332818609,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"- The Reliance New Energy Council (NEC) comprises some of the finest minds in the field of renewable energy and storage globally. NEC members are global advocates and thought leaders of the New Energy business. These members will help the Company validate strategies and embrace disruptive pathways to achieve its goals.
- Furthermore, in order to expand the New Energy business in an effective and efficient manner, the NEC members also suggested several emerging tools, technologies, and solutions in the renewable energy domain that could accelerate Reliance's progress on its New Energy business.","It will also monitor Reliance's performance on realising its goals of reducing Net Carbon Footprint, addressing climate change, fostering a circular economy, facilitating energy transition and nurturing inclusive growth. FOR DETHALS ON THE TERME OR REPERIENCE OF THE
ESG COMMITTEE, PLEASE REFER TO + PAGE 103 OF
THE MOTORT OR VISIT THE COMMON YARAHR
https://www.ilcom/OurCompany/ Leadership/BoardCommittees.aspx
Under the leadership of a competent Board, the Company's management plays a crucial role in assessing and managing climate-related risks and opportunities and monitoring the progress on climate change ambitions. Concerns related to decarbonisation, the New Energy business and associated plans are addressed by dedicated teams reporting to the Executive Committee, which provides oversight of strategic decisions and related portfolio of initiatives in line with the Company's Net Carbon Zero goals. The management regularly updates the Board on climate-related metrics, associated current and potential risks, energy transition opportunities, results of related initiatives, partnerships and disclosure practices. ## New Energy Council

The Reliance New Energy Council (NEC) comprises some of the finest minds in the field of renewable energy
and storage globally. NEC members are global advocates and thought leaders of the New Energy business. These members will help the Company validate strategies and embrace disruptive pathways to achieve its goals. Please refer to + page 104 for the profiles of the Council members. ## NEC Charter

- Accelerate the market-led transition of Reliance to clean energy, with the aim of becoming Net Carbon Zero by 2035
- Reinvent Reliance to become a New Energy major with a focused technology roadmap of 5 to 15 years - including an optimal mix of clean, affordable energy.
- Formulate strategies for business configuration, operations, models, manufacturing, and project development within an ever-evoking Indian and global policy landscape. ## NEC Meeting 2022

During the NEC meetings held in October 2022, members discussed and deliberated on Reliance's platform strategies and roadmaps. Through these discussions, the NEC members provided valuable views drawing on their respective field(s) of expertise to validate the Company's strategies for the New Energy business. The members assessed risks and mitigation strategies across platforms and manufacturing. Furthermore, in order to expand the New Energy business in an effective and efficient manner, the NEC members also suggested several emerging tools, technologies, and solutions in the renewable energy domain that could accelerate Reliance's progress on its New Energy business.",79,ril_pdf_pages_semantic_p79_c2,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.06751621315071298,0.49270421266555786,0.100781735793295,6.716069972917192,3
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Implementation of advanced technologies like video analytics, robotics, remote-sensing devices for inspection have reduced personnel exposure to hazardous environment.","| Multiple layers of proactive and reactive controls are adopted for Digital Services to mitigate the vulnerabilities. All systems and security tools are monitored for any cyberattacks via a 2Av7 Security Operations Centre. Continuous Improvement programs are | implemented to improve the maturity and the cyber security posture of the organisation. Additionally, Reliance also ensures that the cyber security posture is validated by third-party experts periodically to obtain additional layers of assurance. |
| :--: | :--: |
| Safety and Operational Risks |  |
| Health, Safety and Environmental (HSE) Risks | Impact on: 1) (1) all businesses |
| Risk Description <br> Managing HSE risks including short term, long-term effects to workforce, assets and public is critical to sustainable and responsible conduct of business operations. These risks may manifest during various phases of facility life cycle and vary in the magnitude depending on the geographic, demographic and regulatory regimes where we operate. Risks may also present themselves through external factors with an impact to company's personnel and assets, like external events in the neighbouring industries and natural calamities. <br> With rapid-changes in the HSE regulatory requirement due to evolving global trends, changes in legal and regulatory framework, ask from investors, and customer awareness, it is compelling to stay abreast of these requirements for smooth operations and business continuity. The health risk is not only restricted to occupational health but also covers mental health of the workforce. The environment regulations are evolving, and becoming stringent for businesses due to risk of global warming and climate change risk. Safety risk is not only restricted to site operations but also require to capture risk across the upstream and downstream supply chain for business continuity. |  |
| Risk Response <br> Reliance's motto of 'Growth is Life' has always been reinforced with our commitment on conducting safe, reliable, compliant and sustainable operations. <br> There has been a continuous endeavour to manage risks across our existing assets at Exploration \& Production, Refining \& Marketing, Petrochemicals, Polyester and other dispersed facilities through world-class HSE management practices. <br> Implementation of advanced technologies like video analytics, robotics, remote-sensing devices for inspection have reduced personnel exposure to hazardous environment. <br> Our People are our critical assets in managing HSE risks.",70,ril_pdf_pages,Dense,"SQ1, SQ2, SQ3",0.04502247488101534,0.48021262884140015,0.06664283590057361,0.24093884229660034,2
What are the key Metrics / KPIs / key performance indicators being tracked related to the innovation portfolio and overall business performance?,What are the primary KPIs used to measure the success of the innovation portfolio? | What key performance indicators are monitored to assess the overall business performance in relation to the innovation portfolio? | Which metrics are crucial for evaluating the alignment between the innovation portfolio and the overall business performance?,The progress in executing the strategic pillars is tracked according to the outcomes and metrics associated with value drivers. ## - PAGE 111-222,"## Driving Superior Outcomes

## Inputs

Financial Capital

- To fulfil its ambitious pan-India SG rollout plan, Jo has committed to an investment of ₹2 lakh crore
- Renvested ₹1,23,868 crore in the group to maintain and develop operations


## Natural Capital

- Establish and enable 100 GW solar energy by 2030
- Renewable energy consumption increased to 6.73 million G3
- 48.3\% of the total water consumed was from seawater / desalinated water


## Human Capital

- 2,62,558 new recruits onboarded
- 19.3\% women employees
- 2.9 crore + person hours of training completed
- Increased HSE expenditure to ₹987 crore
- 2,796 new ideas submitted under Mission Kurukshetra


## Manufacturing

- 26,768 MHz - Jo's Spectrum Footprint
- 18,040 Retail stores, 65.6 million sq. ft. Retail area
- 1.4 MMBPD Crude Refining Capacity
- Investment in 5 Giga factories to offer integrated, end-to-end RE ecosystem


## Intellectual Capital

- Invested ₹3,000 crore on R\&D expenditure
- 1,000+ team of Researchers and Scientists
- 171 patent applications filed


## Social and Relationship Capital

- With 439.3 million subscribers, Jo's services span geographies economic and social classes enabling digital inclusion
- ₹1,271 crore CSR contribution
! [img-63.jpeg](img-63.jpeg)

External Environment
! [img-64.jpeg](img-64.jpeg)

Embedding Good Governance Governance approach promotes strategic decision making that combines short term and long-term outcomes to reconcile the interests of the Group and society in pursuit of sustainable value. ## - PAGE 110

## Measuring our Performance

The progress in executing the strategic pillars is tracked according to the outcomes and metrics associated with value drivers. ## - PAGE 111-222

! [img-65.jpeg](img-65.jpeg)

Value-Creation Approach
Digital Technology
Platforms

- PAGE 66

Unmatched connectivity platforms to create disruptive solutions - a game changer for India during the pandemic. ## Decarbonisation

- PAGE 162

3 pillars of Net Carbon Zero Strategy

- Making CO, a resuciating resource
- Develop low carbon alternatives - Lead the clean energy transition


## New Commerce

- PAGE 26

Connecting producers, krome and consumers to transform retail landscape in India through a win-win partnership model benefiting all the stakeholders in the value chain. New Energy Business

- PAGE 126

Pluisting to low carbon growth with the 35 Strategy: Scale, Speed, Sustainability ## Our Values

! [img-66.jpeg](img-66.jpeg)

## Outputs

- ARPU at ₹178.8*, up 6.7\% Y-o-Y
- EBITDA of ₹1,53,920 crore, up $24.4 \% \mathrm{Y}-\mathrm{o}-\mathrm{Y}$
- Net profit (incl.",15,ril_pdf_pages,Dense,"SQ1, SQ2, SQ3",0.04446589446589447,0.7032037377357483,0.07573447765607479,0.20378655195236206,1
What are the key Metrics / KPIs / key performance indicators being tracked related to the innovation portfolio and overall business performance?,What are the primary KPIs used to measure the success of the innovation portfolio? | What key performance indicators are monitored to assess the overall business performance in relation to the innovation portfolio? | Which metrics are crucial for evaluating the alignment between the innovation portfolio and the overall business performance?,"- Own brand portfolio grew from strength to strength with introduction of new brands targeting various customer cohorts.
- Business continued its focus on securing the textile value chain and scaling manufacturing infrastructure by setting up Design labs, Quality labs, Sampling and R\&D Centres across the country.","[img-96.jpeg](img-96.jpeg)

Intimate wear speciality retailer

The business launched and scaled many new formats to serve diverse customer segments during the year. These include Azorte, Centro, Fashion Factory GAP, Portico and more.

- Own brand portfolio grew from strength to strength with introduction of new brands targeting various customer cohorts.
- Business continued its focus on securing the textile value chain and scaling manufacturing infrastructure by setting up Design labs, Quality labs, Sampling and R\&D Centres across the country.
- Jewels launched several national and regional collections during the year.
! [img-97.jpeg](img-97.jpeg)

Intimate wear speciality retailer

##",31,ril_pdf_pages_semantic_p31_c1,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.04112814393682048,0.6324836015701294,0.06714102053987538,3.821127039914612,1
What are the key Metrics / KPIs / key performance indicators being tracked related to the innovation portfolio and overall business performance?,What are the primary KPIs used to measure the success of the innovation portfolio? | What key performance indicators are monitored to assess the overall business performance in relation to the innovation portfolio? | Which metrics are crucial for evaluating the alignment between the innovation portfolio and the overall business performance?,"- Long term contract for timely EDC imports to ensure zero loss in productivity.
- Increase EDC production and reduce import dependence.
- Maximise Ethane sourcing to optimise feedstock cost.
- Implementation of naphtha quality upgrade for improved product placement flexibility and netbacks.
- Increase PIP sales to promote valueadded exports of Woven Sacks and FIBCs by RIL downstream customer.
- Implementation of various Performance Improvement Options (PIOs) for energy conservation in Gasification.
- Digital Twin development Proof of Concept (POC) completed for analysing and predicting plant performance.
- Use of Al/ML for predictive business analytics over conventional processes and systems to track and predict future global business trends.","## STRATEGIC PRIORITIES AND WAY FORWARD

## Diversified Feedstock

## Sourcing, Minimising

## Feedstock Cost

- Long term contract for timely EDC imports to ensure zero loss in productivity.
- Feed flexibility in CDUs with debottlenecking of lighters+naphtha handling capability. - Feed flexibility in FCC with upgradation of Rue gas desulfurisation capability.
- Increase EDC production and reduce import dependence.
- Maximise Ethane sourcing to optimise feedstock cost. Improved Product Netbacks with Wider Market Reach and Quality Upgrade

- Integrate Polyester assets of Shubhalakshmi Group to augment RIL polyester product portfolio. - Implementation of naphtha quality upgrade for improved product placement flexibility and netbacks.
- PVC downstream processors tie up across the business value chain.
- Strengthening product portfolio with new grade development to support domestic sales.
- Increase PIP sales to promote valueadded exports of Woven Sacks and FIBCs by RIL downstream customer.
- Leverage Butadiene sourcing for uninterrupted elastomer production.
- Plan to service nearby EO customers through pipeline for increased sales and safe transportation. Asset Sweating and Operating Cost Minimisation

- Implementation of various Performance Improvement Options (PIOs) for energy conservation in Gasification.
- In-house development of speciality grade PIP and LDPE catalyst for cost optimisation.
- Low-cost debottlenecking of existing assets for petrochemical capacity enhancement.
- In-house technology development for O2C transition, sustaining market advantage.
! [img-151.jpeg](img-151.jpeg)

Digital Transformation

- Digital Twin development Proof of Concept (POC) completed for analysing and predicting plant performance.
- Evaluation of application for early event detection/ prediction of failures to minimise unplanned downtime.
- Use of Al/ML for predictive business analytics over conventional processes and systems to track and predict future global business trends.
- Platform development for Planning
\& Optimisation and Trading.
- Development of Network operation center for real time information of O2C business operation. Supply Chain Management

- Real-time automated order servicing and agile inventory management system for enhanced customer experience.
- Establishment of end-to-end Supply Chain Control Tower for operational visibility and disruption management.
- Increase use of multi modal movement, explore transportation with alternative fuels and integration with Gol ULIP (Unified Logistics Interface Platform) for reducing overall carbon emissions.",54,ril_pdf_pages_semantic_p54_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.07213197931949622,0.6126493811607361,0.11632359181148459,3.421593729139174,1
What are the key Metrics / KPIs / key performance indicators being tracked related to the innovation portfolio and overall business performance?,What are the primary KPIs used to measure the success of the innovation portfolio? | What key performance indicators are monitored to assess the overall business performance in relation to the innovation portfolio? | Which metrics are crucial for evaluating the alignment between the innovation portfolio and the overall business performance?,"- Role/Team based data driven performance management system with built in analytics for business service delivery for profitable product placement, cost distribution \& supply chain and top-notch customer service.
- Automation of Clean Freight Forward Assessments based on market data.
- Vessel Management Platform: Automation of Time Chartered Vessel Reporting Data for freight cost optimisation.
- Digitisation of claim process from trigger to settlement.
- Extension of workflow-based BOC (Business Operations Centre) Platform for Chartering, Operations and Settlement.
- Customer First Platform: Personalised experience for customers and charnel partners, on device agnostic open-source technology including easy and secure onboarding, Product cart management, Order and Contract Management, Credit Management, Payments and settlement, visibility of dispatch plan and location tracking of consignment along with desired analytics. Also services like B2B integration with customer for billing, delivery and customer payment systems. WhatsApp Chatbot for customer, is under beta testing.","Industry 4.0 Deployment for Process Efficiency at Jio-bp

- Facial recognition based Manpower management for centralised Driveway Sales Man (DSM) control
- Drone technology for cost and time efficient demand assessment for new outlet
- Remote Monitoring for centralised HSSE compliance at far-off project sites
- IoT for proactive maintenance of all critical forecourt assets. E.g., DG set, Dispenser
! [img-156.jpeg](img-156.jpeg)


## Enhancement of Existing Digital Platforms

## Planning and Optimisation

(P8O)

Consolidation of inputs from multiple sources and stake holders to facilitate the Planning and Optimisation (P8O) team to run the weekly/monthly rolling plans based on changing market conditions. ## Business Operation Centre

Role/Team based data driven performance management system with built in analytics for business service delivery for profitable product placement, cost distribution \& supply chain and top-notch customer service. ## Operations and Chartering

- Automation of Clean Freight Forward Assessments based on market data.
- Vessel Management Platform: Automation of Time Chartered Vessel Reporting Data for freight cost optimisation.
- Digitisation of claim process from trigger to settlement.
- Extension of workflow-based BOC (Business Operations Centre) Platform for Chartering, Operations and Settlement. ## Sales and Service

- Customer First Platform: Personalised experience for customers and charnel partners, on device agnostic open-source technology including easy and secure onboarding, Product cart management, Order and Contract Management, Credit Management, Payments and settlement, visibility of dispatch plan and location tracking of consignment along with desired analytics. Also services like B2B integration with customer for billing, delivery and customer payment systems. WhatsApp Chatbot for customer, is under beta testing
- Jio CRM Platform: Customer service management for Reliance Sales Force for active customer engagement and service.
- Product branding for new materials: Dynamic Websites including self-service content management systems for new Materials like HexaRef, ReWood, Refinforce, Tuffrel have been developed. ## Data Management Platform to Deliver Data Products

During this year Reliance progressed in configuring and adopting the enterprise data platform and data management architecture to unlock data from source systems and create data pipelines. These include performing end-to-end data management activities from ingestion, and contextualisation to creating data models and consumable datasets. ## SUSTAINABILITY

## Phthalate free catalyst

established at JMD Polypropylene (PP) for high growth Health \& Hygiene and Biaxially oriented polypropylene film (BOPP) grade. ## Commercialised sustainable

packaging solutions for non-food and non-pharma applications and biodegradable recycled polyester.",56,ril_pdf_pages,Dense,"SQ1, SQ2, SQ3",0.0406429640129144,0.6030303239822388,0.06515190376922064,0.09171617031097412,0
What are the key Metrics / KPIs / key performance indicators being tracked related to the innovation portfolio and overall business performance?,What are the primary KPIs used to measure the success of the innovation portfolio? | What key performance indicators are monitored to assess the overall business performance in relation to the innovation portfolio? | Which metrics are crucial for evaluating the alignment between the innovation portfolio and the overall business performance?,"Reliance's Oil \& Gas business encompasses complete chain of activities from exploration to production across a portfolio comprising of exploratory Blocks NEC-25 and KG UDW1, and development and production from deepwater KG D6 Block and two CBM blocks. | In FY 2022-23, on back of higher production and improved price realisation, the business delivered a robust performance.","BUSINESS PERFORMANCE

PRODUCTION | 3V Production | Unit of Measurement | FY 2022-23 | FY 2021-22 |
| :--: | :--: | :--: | :--: |
| KG D6 |  |  |  |
| Gas | BCF | 248.8 | 224.3 |
| Oil | MMSBL | 0.230 | 0.2 |
| CBM |  |  |  |
| Gas | BCF | 9.3 | 10.2 |

Reliance's Oil \& Gas business encompasses complete chain of activities from exploration to production across a portfolio comprising of exploratory Blocks NEC-25 and KG UDW1, and development and production from deepwater KG D6 Block and two CBM blocks. Since the commencement of production till date the Block KG D6 has produced 3 TCFs of gas, oil and condensate while establishing several global benchmarks in terms of operational performance, including 99.9\% uptime and 100\% incidentfree operations. The three integrated projects - II Cluster, Satellite Cluster and M2 - have been leveraging the existing hub infrastructure in place by utilising existing production facilities and thus reducing costs. In FY 2022-23, on back of higher production and improved price realisation, the business delivered a robust performance. ## 30 MMSCMD

EXPECTED GAS PRODUCTION IN FY 2023-24

## KG D6

## Deepwater Production Update

RIL successfully and safely delivered II Cluster \& Satellite Cluster projects in the KG D6 Block during the peak COVID times. Currently both the fields together are producing about 20 MMSCMD gas and contributing - $20 \%$ to India's gas production. ## M3 Deepwater Development Update

M3 Field has started producing gas and condensate from YQ FY 2023-24. All offshore installation and commissioning works have been completed. Floating Production Storage and Offloading (FPSO) is at the field. Drilling and completion of wells is in progress. Incremental gas production from M3 field, combined with gas production from II Cluster and Satellite Cluster fields, is expected to deliver -30 MMSCMD in FY 2023-24. Combined production from these three projects is expected to enhance India's energy security in volatile market environment. With the incremental production from M3 field, KG D6 block is expected to contribute around $30 \%$ of India's gas production. ## Exploration Strategy

Block KGUDWHP-2016/ (KG-UDW1) was awarded to RIL-BP 3V under DALP II licensing round and Petroleum Exploration License (PEL) was issued in August 2019. Despite the COVID-19 pandemic and related challenges, the 3D Seismic Acquisition and Processing campaign was completed in the Block.",61,ril_pdf_pages,Dense,"SQ1, SQ2, SQ3",0.04148204894612613,0.5691962242126465,0.06509347457886532,0.1056709885597229,1
